id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
950596866254345595,Luxurious Expansive Loft @ Hotel With Free Parking,448483227,Happy,,Melbourne,-37.81228671070487,144.9675909331939,Entire home/apt,241,1,48,2024-03-09,6.52,6,73,48,
36273795,Convenient in the heart of CBD and Southbank,20291954,Steven,,Melbourne,-37.82036590576172,144.9559783935547,Private room,191,4,27,2024-02-28,0.51,2,153,14,
24876804,Heart of Sth Yarra - Perfect Location,94917126,Julie,,Stonnington,-37.83737,144.99109,Entire home/apt,104,2,8,2019-03-17,0.11,2,2,0,
53706412,Ferrars Place,12590811,Sian,,Port Phillip,-37.83773,144.95842,Entire home/apt,771,7,37,2024-02-19,1.36,12,298,1,
13194882,"2 bedroom, self contained & Private apartment",54896778,Katri,,Manningham,-37.73883,145.21724,Entire home/apt,185,1,175,2024-03-16,1.85,1,0,35,
772618595579676333,High Rise Unit Central CBD!,148127822,Zijian And Ling,,Melbourne,-37.81176,144.96186,Entire home/apt,203,3,47,2024-03-14,3.35,3,99,43,
1075123128182360515,Sunset views and quirky vibes,182401460,Sebastien,,Port Phillip,-37.86812,144.98378,Entire home/apt,160,2,3,2024-03-06,3,1,257,3,
556168598472492636,Queen bed: airport+train station+pool+parking,129052629,Christopher,,Brimbank,-37.70461,144.77336,Private room,64,1,153,2024-03-17,6.00,3,0,45,
5608705,Best Location Bay View Retro Collector’s Apartment,18533019,Hellen,,Melbourne,-37.81838,144.95543,Entire home/apt,168,1,246,2024-03-03,3.85,1,50,45,
1109696030484606261,Elwood 2BR: Near Beach,429451096,Prashuk,,Port Phillip,-37.878252847361914,144.99343248324143,Entire home/apt,300,1,0,,,3,118,0,
792100839983004849,Southern Cross | Free Parking | 11 Rose Lane,474804117,Angela,,Melbourne,-37.815446,144.9541165,Entire home/apt,217,2,78,2024-03-14,5.28,12,93,63,
964836721486219188,The Spencer: An Executive Stay in Melbourne’s CBD,461853213,Eduardo,,Melbourne,-37.815781,144.9529156,Entire home/apt,281,2,7,2024-03-02,1.10,69,0,7,
1069477191759232787,"Luxurary CBD 2B2B Apt: Skylines, Wi-fi, Pool, Gym",556639528,Rita,,Melbourne,-37.81443411782219,144.95319318026304,Entire home/apt,263,1,2,2024-02-19,1.87,1,153,2,
39233254,Quest Burwood East - 1 Bedroom Apartment,261449803,Quest Burwood East,,Whitehorse,-37.85085,145.12152,Hotel room,,1,14,2023-04-16,0.36,2,0,1,
738948105586815539,Delightful Small Bedroom at the Heart of Richmond,478803479,Ling,,Yarra,-37.81906547037843,145.00470399856567,Private room,58,1,27,2024-03-03,1.69,11,0,24,
860545708270887681,"Find Romance at Camellia Cottage, Dandenong Ranges",120963773,George,,Yarra Ranges,-37.87195227456192,145.3485944932541,Entire home/apt,312,1,1,2023-12-28,0.37,3,318,1,
929332375526488838,super easy life in brickworks,90218237,Sophie,,Whitehorse,-37.85093154819064,145.13365252012753,Entire home/apt,133,7,4,2023-12-27,0.75,18,354,4,
587094424087522407,River's Edge  Luxury  With Sweeping Views,450519011,Tina,,Moonee Valley,-37.7861213684082,144.90489196777344,Entire home/apt,486,4,56,2024-03-17,2.37,1,0,32,
1057814889676013991,2BR City apartment (D) with FREE parking,163856493,Jill,,Melbourne,-37.8147019,144.9542282,Entire home/apt,144,1,25,2024-03-16,9.87,3,0,25,
43003766,Imagine Marco - Two Bedroom Junior Sky Apartment,280518867,Imagine Marco,,Melbourne,-37.82653,144.96274,Entire home/apt,,1,18,2023-05-12,0.67,2,0,4,
29397276,A Great Apartment in the Heart of Melbourne's CBD,108018699,Danni,,Melbourne,-37.81008,144.96264,Private room,,1,18,2022-10-20,0.28,2,0,0,
22467815,Quiet and Self contained with private access,2280854,Roslyn,,Yarra,-37.8196,145.00181,Private room,106,3,45,2024-03-07,0.60,1,0,14,
39959887,cozy stay near Box Hill Central 博士山中心别墅里的独立大房出租,101028922,Stella,,Whitehorse,-37.82045,145.12095,Private room,,1,4,2020-07-15,0.08,3,0,0,
35295941,Melbourne CBD Comfy Room in a share apartment,231436579,Jing,,Melbourne,-37.81047,144.95994,Private room,100,1,3,2024-03-10,0.12,2,15,2,
40217212,Water Views Melbourne CBD - Carspace - Wine - WiFi,199176764,Robyn,,Melbourne,-37.815101623535156,144.95352172851562,Entire home/apt,376,2,57,2024-02-25,1.10,13,188,11,
30795268,Deluxe Carlton Apartment - Apartment 214,139528807,Plum Serviced Apartments,,Melbourne,-37.80537,144.96302,Entire home/apt,262,1,38,2023-05-29,0.59,40,171,4,
869204113208287557,Home away from home,329013256,Musaddiq,,Moreland,-37.70672,144.91532,Private room,,1,0,,,1,89,0,
795857442543904445,sub-penthouse with stunning view,68993399,Russell,,Stonnington,-37.83851402714592,144.9918001544537,Entire home/apt,269,2,37,2024-03-16,2.58,1,0,32,
918627291397176756,Yellow Barn Door off Chapel Street,521189119,Sean,,Stonnington,-37.84215,144.99289,Entire home/apt,199,2,26,2024-03-16,3.08,1,0,26,
24395409,Bedroom QB w/ensuite 10 minutes from Melb Airport,59845433,Serge & Rosie,,Hume,-37.67825,144.87475,Private room,90,1,478,2024-03-16,6.64,5,0,193,
44996980,1 ROOM with PRIVATE BATHROOM IN SPENCER STREET,184523792,Ying,,Melbourne,-37.81173,144.94905,Private room,,28,0,,,1,0,0,
40288844,Comfy & stylish apartment-Prefect for girls,62077663,Qiao,,Port Phillip,-37.85158,144.98009,Private room,,2,4,2020-03-02,0.08,1,0,0,
1074968931858747096,Melbourne Central Oasis - 2BR Pool Parking Gym,37486511,Maurice,,Melbourne,-37.80942,144.96742,Entire home/apt,329,2,2,2024-02-25,2,1,16,2,
721967481372008948,4 Bedroom townhouse in Central Heidelberg.,283812712,Matt,,Banyule,-37.75162,145.06991,Entire home/apt,298,2,41,2024-03-02,2.56,1,0,29,
585613997686452147,Home away from home- Close to CBD & Airport,255866936,Jayson,,Melton,-37.69371,144.748108,Entire home/apt,275,2,26,2024-02-29,1.10,1,352,9,
698735747700636850,4 BRM New Home Free WiFi & Parking Melton South,436689391,Kj,,Melton,-37.730650713469316,144.61610783973367,Entire home/apt,180,2,25,2024-03-09,1.49,3,84,15,
803213644509716942,Relax 5 BRM Rental house Netflix Wifi near Melton,244502930,Annika & Amon,,Melton,-37.72288,144.57208,Entire home/apt,489,2,13,2024-02-18,0.95,62,339,11,
676578070036525167,Modern Clyde House Smart TV*Dryer,34247003,Juliet,,Casey,-38.12682,145.32697,Entire home/apt,219,3,36,2024-03-05,1.91,51,287,21,
783100032605561972,Point Cook Best location Room 6,237982009,Fred And Debie,,Wyndham,-37.87623,144.73643,Private room,50,2,10,2024-02-16,0.68,6,290,6,
800775964958061931,The Meadows Tiny House,154813436,Tiny Away,,Yarra Ranges,-37.89411,145.45963,Entire home/apt,192,1,37,2024-03-10,2.63,12,356,33,
18864906,Comfy Home,53334594,Eric,,Casey,-38.03273,145.33463,Private room,50,1,73,2024-02-28,0.90,2,180,8,
1096634553552161724,Abe Lincoln Presidential Suite,463699629,Mark,,Wyndham,-37.866718392775724,144.58015852991548,Private room,65,1,2,2024-03-12,2,3,267,2,
1072023016461049163,Simply Fraser Rise,85705998,Ready Set Stay,,Melton,-37.71519554959962,144.70100125897247,Entire home/apt,122,2,0,,,22,274,0,
31725443,Point Cook Best Location Room 2,237982009,Fred And Debie,,Wyndham,-37.87746,144.73232,Private room,50,2,59,2023-09-22,0.95,6,28,3,
1030750169104591757,Vintage charm luxury greenhouse spabath woodstove,483166403,Kim,,Yarra Ranges,-37.85760735954152,145.36577222765806,Entire home/apt,245,2,15,2024-03-11,4.79,1,190,15,
906115641822503456,Glamorous Central CBD Sky Home w Pool+Spa+Fr Tram,29202051,Gill,,Melbourne,-37.814175,144.951265,Entire home/apt,160,3,20,2024-03-07,2.18,2,100,20,
920892140940749608,Charming 4BR Townhouse With Everything,259148521,Joel,,Kingston,-37.9301609,145.1112405,Entire home/apt,188,2,30,2024-03-17,3.77,1,0,30,
876243439713862594,"Luxury, Brighton Beach & Shopping at your doorstep",69692779,Brigitta,,Bayside,-37.917080720986476,144.99976633596947,Entire home/apt,,30,2,2023-10-28,0.41,2,0,2,
847285884505041768,Flagstaff Garden Spacious 2 Bed 2 Bath 2 Car,465657121,Cmb,,Melbourne,-37.8090149,144.9502369,Entire home/apt,326,1,19,2024-02-17,1.61,19,63,19,
43825095,Safe Stay,350492454,Anika,,Wyndham,-37.85968,144.67158,Private room,44,1,51,2024-02-13,1.12,2,67,6,
38076999,Escape to the country - private guest suite,131235395,Carol,,Yarra Ranges,-37.7868,145.55625,Entire home/apt,105,2,99,2024-03-16,1.80,1,161,26,
778742764696351774,Point Cook Best location Room 5,237982009,Fred And Debie,,Wyndham,-37.8762,144.73461,Private room,50,2,23,2023-10-28,1.54,6,321,14,
48891837,One Bedroom Apartment,394353253,Ken,,Whitehorse,-37.85152,145.12084,Entire home/apt,159,3,7,2023-04-17,0.20,3,348,1,
35774477,Waterfront Apartments at ACR Williamstown,269136511,Aligned Corporate Residences,,Hobsons Bay,-37.86252975463867,144.90553283691406,Entire home/apt,295,7,39,2022-12-04,1.44,2,362,0,
1028548331497955343,The Clarke: Sophisticated Southbank Living,461853213,Eduardo,,Melbourne,-37.8269008,144.9595298,Entire home/apt,359,2,7,2024-02-24,1.88,69,354,7,
542141599268204061,Quiet double with private bathroom and aircon.,88849799,Luna,,Whitehorse,-37.83911,145.12329,Private room,60,2,80,2024-03-02,3.05,2,110,35,
963366247236423676,Upstairs bedroom with bathroom K,137927116,Hongping,,Wyndham,-37.867298482900345,144.73438862223585,Private room,62,3,7,2024-03-03,1.22,4,167,7,
1086008858658717817,Piccola Casa,11893009,Joe,,Port Phillip,-37.86106472906773,144.9731359748993,Entire home/apt,160,2,2,2024-02-25,2,1,343,2,
16211754,Birch Suite - Rocky Creek Art Garden,490005424,Juan,,Yarra Ranges,-37.86458,145.3663,Entire home/apt,237,2,22,2024-02-25,0.26,31,342,17,
47414842,Yarra Studio Retreat,70094226,Alex,,Yarra Ranges,-37.75889,145.68511,Entire home/apt,119,2,165,2024-02-29,4.30,2,160,57,
801682562161485761,Sunny cozy sweet peaceful stay,128369593,Amelia(YuYu),,Knox,-37.89386,145.23471,Private room,52,2,15,2023-12-06,1.07,5,290,9,
22587322,2 Private Rooms 10 minutes from Melbourne Airport,59845433,Serge & Rosie,,Hume,-37.67996,144.87443,Private room,180,1,59,2024-03-04,0.78,5,156,16,
1035078816930161470,"Cozy, Comfortable and Convenient",47295503,Luke,,Bayside,-37.93708,145.00052,Entire home/apt,124,2,2,2024-02-28,0.71,1,92,2,
816356363314394229,Glenroy Getaway,152113578,Springview,,Moreland,-37.70339,144.91917,Entire home/apt,104,2,6,2023-08-17,0.50,20,187,6,
1074419535106242547,Mountain Retreat with Valley View,201418676,Dorson,,Yarra Ranges,-37.91065051491499,145.41609405025108,Entire home/apt,320,3,0,,,1,269,0,
20642178,RANKINS RETREAT,147603964,Robyn,,Yarra Ranges,-37.88625,145.42172,Private room,165,1,46,2023-11-25,0.59,1,319,4,
1094095297236966843,La Trobe Co work living space Master Bedroom 1,536511541,Amy,,Darebin,-37.71404,145.0301,Private room,68,3,0,,,27,257,0,
8842142,Beautiful Brunswick East Bedroom,28367253,Pieta,,Moreland,-37.77159,144.97775,Private room,79,1,84,2023-11-19,0.83,1,273,3,
755275596800155165,Beautiful 1 bedroom and home amongst nature,486402928,Anjali,,Knox,-37.94265,145.23116,Private room,90,1,9,2024-02-21,0.56,5,365,4,
10684947,Mentone - Close to City by the Beach,50154745,Lawrence,,Kingston,-37.97951,145.06347,Private room,55,1,150,2024-03-14,1.51,1,271,19,
23812326,Cosy basic lodge 6min to Clayton Monash Uni,178726079,Lara,,Monash,-37.90603,145.11743,Entire home/apt,103,1,178,2024-02-04,2.45,5,344,41,
43193757,Spacious Suburban Comfort Perfect for Families,326530921,Christy,,Moonee Valley,-37.77294,144.90858,Entire home/apt,166,2,73,2023-12-28,1.54,30,319,20,
1028479422528282779,‘Walwyn’ House,137030749,Martina,,Boroondara,-37.843544877740996,145.06454632997168,Entire home/apt,510,1,5,2024-02-10,1.58,1,267,5,
7683840,ELWOOD HAVEN - A HOME AWAY FROM HOME,31196561,Ester,,Port Phillip,-37.87347,144.98196,Entire home/apt,326,3,17,2024-02-18,0.17,2,5,2,
878542680228998294,Alkira House,760849,Boutique Stays Accommodation Group,,Boroondara,-37.8177,145.04007,Entire home/apt,230,5,5,2024-03-16,0.51,57,336,5,
893340525400628811,Bayside - Beach and Bay 200 metres to the sand,1349446,Jenny,,Kingston,-38.0574188,145.1175856,Entire home/apt,239,3,7,2024-03-10,0.83,1,0,7,
23618969,Private Laneway Studio/yard - Brunswick East,573628,Lyndall,,Moreland,-37.77175,144.97113,Entire home/apt,130,3,219,2024-03-17,3.41,2,0,40,
1051991918445995737,生活极其便利｜全新四个房3个卫生间别墅,90218237,Sophie,,Whitehorse,-37.84843982513129,145.1352662913422,Entire home/apt,349,1,1,2024-02-19,1,18,254,1,
785982314313293066,"Hawthorn East Terrace House, secure off st parking",108334249,Liana,,Boroondara,-37.83046921063052,145.05430114232786,Entire home/apt,287,3,22,2024-02-11,1.57,2,151,19,
579303311648062250,"Quiet and cozy room  close to public transport,SC",401667352,Ruifeng,,Maribyrnong,-37.77503,144.87879,Private room,55,1,28,2023-07-25,1.40,10,313,2,
906812092338372008,Forest Hideaway - Puffing Billy Railway!,526140891,AirKeeper,,Yarra Ranges,-37.92137,145.39615,Entire home/apt,271,2,13,2024-03-10,1.49,23,318,13,
1006089415910215540,Melbourne Vibe - YOUR HOME,542636084,Kim Ngoc Hang,,Maribyrnong,-37.782752651875285,144.8482660355014,Entire home/apt,199,2,11,2024-02-18,2.29,1,247,11,
856836163315942341,Classic Canterbury Charm - Comfortable Family Home,204163681,Young,,Boroondara,-37.83179,145.08389,Entire home/apt,222,2,5,2024-02-17,0.66,32,77,5,
881631006466692116,Two bedroom townhouse- Melbourne,28320774,Laura,,Maribyrnong,-37.8074867569721,144.87058870160982,Entire home/apt,213,5,5,2024-02-09,0.60,1,71,5,
881592479690406586,"Sunny Private room, close to citys&shops#Tram48",143602549,Tuan,,Boroondara,-37.796624225367474,145.0414876157325,Private room,55,1,6,2024-02-17,0.60,6,362,6,
692524009127791237,Inner city oasis with stunning rooftop views,380898,Kirsty,,Moreland,-37.73903880457028,144.9677088318767,Entire home/apt,250,3,36,2023-12-04,1.93,1,82,12,
8409339,Sunset View Cottage in the Dandenong Ranges,40237208,Stephen,,Yarra Ranges,-37.81481,145.37297,Entire home/apt,280,2,29,2023-04-09,0.29,4,319,1,
580870977106369696,Brand New Room 9 minutes to Melbourne Airport,223440656,Daniel,,Hume,-37.67071,144.90802,Private room,900,20,22,2022-08-02,0.90,2,90,0,
855357017972839231,Charming Provincial 4BR Family Retreat Near Train,160004102,Vaquay,,Whittlesea,-37.633829578892204,145.0918107767212,Entire home/apt,400,1,22,2024-03-03,1.95,37,180,22,
831973861641521959,Elegant house - full city views,432233386,James,,Moonee Valley,-37.75864,144.8732,Entire home/apt,1529,3,0,,,1,89,0,
906787822502456771,Parkside Perfection!,49071880,Eliza,,Boroondara,-37.82194287058464,145.04777353687163,Entire home/apt,273,2,6,2024-02-17,0.67,1,258,6,
816364545468359003,Aspendale Beach Escape -Walk To Mordialloc,258055539,Alexi Stays,,Kingston,-38.01192,145.08978,Entire home/apt,138,1,21,2024-03-07,1.67,3,37,19,
43055423,Home away from home,50561327,Rani,,Port Phillip,-37.87024,144.98058,Private room,,3,3,2020-11-21,0.06,1,0,0,
973501599254461382,Cozy Apartment • Central Location • + Free Parking,471175881,Holly,,Yarra,-37.813007866659376,144.9909479178587,Entire home/apt,110,1,28,2024-03-11,4.94,2,0,28,
735014274452542368,Yarraville/Kingsville. Entire Apart. Free Parking.,29534648,Kathy,,Maribyrnong,-37.8098503,144.8749914,Entire home/apt,117,2,70,2024-02-29,4.08,3,0,52,
13084687,Ringwood at Bardia,43050141,Brett,,Maroondah,-37.81284,145.2333,Entire home/apt,181,2,63,2024-01-05,0.67,4,120,18,
48385651,One Bedroom gem in front of Auburn Station !,115123044,Eddie,,Boroondara,-37.8224,145.04939,Entire home/apt,253,3,44,2024-02-09,2.77,2,129,34,
693272793389497825,Beach Rd | Kids & Pet Friendly | Free Parking,474940588,Vivian,,Kingston,-38.00838,145.0854,Entire home/apt,246,3,18,2024-03-15,1.01,2,245,14,
660479427663225255,Charlotte - Central Leafy Sanctuary *WIFI Parking,1739996,Paul & Dan,,Melbourne,-37.82951,144.96571,Entire home/apt,163,2,57,2024-02-28,2.77,103,165,35,
16619072,"Bright, Luxury Penthouse with Amazing Views",83025438,Fabian,,Melbourne,-37.81596,144.96924,Entire home/apt,360,5,82,2024-03-06,0.94,2,222,10,
561949881323966452,Grey Gum Getaway- fully renovated home in  forest.,1137673,Debra,,Yarra Ranges,-37.896881,145.346558,Entire home/apt,325,1,59,2024-03-08,2.51,2,323,18,
22622712,"A lovely room, cosy home near La Trobe University",5261287,Diana,,Banyule,-37.7388,145.04934,Private room,54,1,60,2024-02-22,0.82,1,153,16,
8408914,Verandah View Cottage in the Dandedong Ranges,40237208,Stephen,,Yarra Ranges,-37.81481170654297,145.3729705810547,Entire home/apt,395,2,34,2023-04-13,0.33,4,293,1,
8885425,Very quiet studio all to yourself,46492491,Paul,,Kingston,-37.9703,145.05526,Entire home/apt,103,2,209,2024-03-11,2.04,1,171,39,
985904000045528883,Private bedroom with private bathroom in Preston,538332802,Ramsha,,Darebin,-37.74331,144.9967,Private room,63,2,8,2024-02-21,1.62,1,59,8,
932895961368657473,Centre Glen Waverley lifestyle,225058199,Lee,,Monash,-37.8759774,145.1862432,Entire home/apt,277,4,4,2023-12-23,0.52,10,248,4,
916908315238974041,Glass Room,15207756,Steve,,Frankston,-38.088428154626065,145.12917559593916,Private room,54,1,22,2024-03-10,2.52,3,169,22,
18916763,"Redwood Room, 5 mins walk beach, hotel, shops",15207756,Steve,,Frankston,-38.08844,145.12921,Private room,50,1,240,2024-01-16,2.90,3,135,37,
904580574607851235,"On the park, the beach, pool and private garden",13208996,Andy,,Port Phillip,-37.841068312612464,144.94551830773372,Entire home/apt,250,23,3,2024-01-25,0.65,1,293,3,
849543048353851003,2 Bedroom Unit in Bayswater.,505890222,Lisa,,Maroondah,-37.83424,145.27348,Entire home/apt,194,2,18,2024-03-09,2.03,1,0,18,
1067077011212421812,Boxhill 华人区5房2卫大别墅度假房,556006210,Xianjun,,Whitehorse,-37.82331530938412,145.1301660777817,Entire home/apt,278,7,0,,,4,270,0,
579302850057132393,"quality service rental, convenient transportation|",401667352,Ruifeng,,Maribyrnong,-37.77348,144.87914,Private room,60,1,16,2023-08-14,0.73,10,351,4,
666407087453964456,Master bedroom  ，close to public transport and SC,401667352,Ruifeng,,Maribyrnong,-37.7732286,144.8798849,Private room,70,1,2,2022-08-13,0.10,10,351,0,
1020504621159370590,Iconic Elwood Executive 2BR Apt.,189844977,Angela,,Port Phillip,-37.87821,144.9818,Entire home/apt,206,2,6,2024-02-23,1.64,37,48,6,
53063768,"Quiet 3-bedroom house, central Healesville",337369023,Richard,,Yarra Ranges,-37.6604,145.5077,Entire home/apt,304,2,59,2024-01-06,2.08,1,15,4,
39729067,Como Villa - Luxury Parkdale Retreat,24814727,Holiday Shacks,,Kingston,-37.99907,145.08196,Entire home/apt,506,7,0,,,4,322,0,
1043203300972762134,A cosy room 01,514987619,Thi Hien Luong,,Monash,-37.9091481,145.0879554,Private room,79,3,1,2024-02-20,1,3,257,1,
698920082934008429,Super easy life apartment near Deakin University,90218237,Sophie,,Whitehorse,-37.85109,145.13497,Entire home/apt,154,1,27,2024-02-24,1.42,18,331,12,
20961313,Inglenook Cottage Healesville,150775294,Janet,,Yarra Ranges,-37.65608,145.51885,Entire home/apt,471,2,168,2024-03-02,2.17,1,315,15,
877089105101104225,Asmi and Sho's nest,298093705,Asma,,Wyndham,-37.86903,144.69305,Entire home/apt,170,2,6,2024-02-17,0.60,1,349,6,
917123861807644054,2Bedrooms +sofa bed Apartment in Boxhill center,482857835,Emily,,Whitehorse,-37.815258524818184,145.1162307682006,Entire home/apt,154,1,1,2023-09-22,0.17,16,107,1,
938024251583430835,Discover Elegance at Silvermist,490005424,Juan,,Yarra Ranges,-37.8812077,145.3715,Entire home/apt,279,1,6,2024-01-27,0.98,31,306,6,
26108371,Take in Valley Views from a Comfortable Guest Suite,25375839,Christine,,Yarra Ranges,-37.90322,145.35752,Entire home/apt,200,1,347,2024-03-17,4.97,1,175,24,
1067894776975233575,Box Hill gem,863356,Lera,,Whitehorse,-37.819993434515446,145.1323397422186,Private room,75,2,7,2024-02-25,3.56,1,246,7,
18691584,St Leonards Cottage,66703599,Sally,,Yarra Ranges,-37.64542,145.52414,Entire home/apt,308,2,251,2024-03-02,3.11,1,158,31,
31132870,Modern 2 storey townhouse opposite parklands,140522939,Adam,,Darebin,-37.75419,145.00821,Private room,200,5,0,,,1,365,0,
